file_name,mfcc_mean,mfcc_std,mfcc_stability,f0_missing_rate,f0_quality,energy_mean,energy_std,energy_stability,zcr_mean,zcr_rationality,feature_integrity,category
Lesson03_Marsha_Student01_utterance11.wav,-70.690445,7.3751125,True,1.0,False,9.5935875e-06,2.8659858e-06,True,0.5762286518895349,False,True,student
Lesson03_Man_Student01_utterance14.wav,-71.4628,6.0502505,True,1.0,False,7.9387355e-06,1.1159344e-06,True,0.6131758256392046,False,True,student
Lesson03_Man_Student01_utterance00.wav,-70.29689,6.59748,True,1.0,False,9.16391e-06,2.7609465e-06,True,0.57965087890625,False,True,student
Lesson02_Anna_Student01_utterance05.wav,-22.094095,31.217966,True,0.2848101265822785,True,0.11936139,0.09850457,True,0.11753671380537975,True,True,student
Lesson02_Anna_Student01_utterance01.wav,-26.220318,28.358164,True,0.3157894736842105,True,0.077054046,0.086078145,True,0.09050335800438597,True,True,student
Lesson03_Man_Student01_utterance04.wav,-71.37237,7.189155,True,1.0,False,9.640191e-06,3.3428785e-06,True,0.5957950882847534,False,True,student
Lesson03_Man_Student01_utterance10.wav,-71.65976,6.318848,True,1.0,False,8.366279e-06,1.4009623e-06,True,0.5940111736918605,False,True,student
Lesson03_Marsha_Student01_utterance15.wav,-71.41849,5.7722173,True,1.0,False,7.987164e-06,1.0144871e-06,True,0.6129910451061321,False,True,student
Lesson03_Marsha_Student01_utterance01.wav,-71.98135,4.924558,True,1.0,False,7.544631e-06,8.0275805e-07,True,0.62605078125,False,True,student
Lesson03_Marsha_Student01_utterance00.wav,-70.081924,6.666766,True,1.0,False,9.36133e-06,2.7849094e-06,True,0.5778523556472082,False,True,student
Lesson03_Marsha_Student01_utterance14.wav,-71.4628,6.0502505,True,1.0,False,7.9387355e-06,1.1159344e-06,True,0.6131758256392046,False,True,student
Lesson03_Man_Student01_utterance11.wav,-70.690445,7.3751125,True,1.0,False,9.5935875e-06,2.8659858e-06,True,0.5762286518895349,False,True,student
Lesson03_Man_Student01_utterance05.wav,-71.32736,7.6306753,True,1.0,False,9.975933e-06,4.097164e-06,True,0.5813313802083333,False,True,student
Lesson02_Anna_Student01_utterance00.wav,-19.494524,29.800598,True,0.1721311475409836,True,0.13537814,0.113540426,True,0.08272364882172131,True,True,student
Lesson02_Anna_Student01_utterance02.wav,-22.933443,31.587473,True,0.3067226890756303,True,0.09168591,0.076913014,True,0.11010331867121849,True,True,student
Lesson03_Man_Student01_utterance13.wav,-69.80315,6.626733,True,1.0,False,9.33318e-06,1.3623786e-06,True,0.5508922230113636,False,True,student
Lesson03_Man_Student01_utterance07.wav,-71.85871,5.1775384,True,1.0,False,7.5119647e-06,8.1242644e-07,True,0.6313014674831081,False,True,student
Lesson03_Marsha_Student01_utterance02.wav,-69.58559,7.2975674,True,1.0,False,8.949609e-06,1.7488546e-06,True,0.5559383026541096,False,True,student
Lesson03_Marsha_Student01_utterance16.wav,-69.939285,7.0443277,True,1.0,False,8.793918e-06,1.4210759e-06,True,0.580880829782197,False,True,student
Lesson03_Marsha_Student01_utterance17.wav,-70.07971,7.9288154,True,1.0,False,1.025018e-05,4.306447e-06,True,0.5668463186055672,False,True,student
Lesson03_Marsha_Student01_utterance03.wav,-70.92655,6.625203,True,1.0,False,9.263828e-06,1.3124919e-06,True,0.5489668412642046,False,True,student
Lesson03_Man_Student01_utterance06.wav,-71.047325,5.9720125,True,1.0,False,8.698625e-06,1.0466639e-06,True,0.5683157784598214,False,True,student
Lesson03_Man_Student01_utterance12.wav,-69.805916,6.9206977,True,1.0,False,9.202353e-06,1.8408145e-06,True,0.5762651146356784,False,True,student
Lesson02_Anna_Student01_utterance03.wav,-29.494629,30.901066,True,0.3829787234042553,True,0.039511073,0.051997714,True,0.06983460771276596,True,True,student
Lesson01_Pete_Student01_utterance00.wav,-31.314432,29.93151,True,0.5882352941176471,False,0.030109882,0.03886267,True,0.14389525341386555,True,True,student
Lesson03_Anna_Student01_utterance12.wav,-69.805916,6.9206977,True,1.0,False,9.202353e-06,1.8408145e-06,True,0.5762651146356784,False,True,student
Lesson03_Anna_Student01_utterance06.wav,-71.047325,5.9720125,True,1.0,False,8.698625e-06,1.0466639e-06,True,0.5683157784598214,False,True,student
Lesson03_Anna_Student01_utterance07.wav,-71.85871,5.1775384,True,1.0,False,7.5119647e-06,8.1242644e-07,True,0.6313014674831081,False,True,student
Lesson03_Anna_Student01_utterance13.wav,-69.80315,6.626733,True,1.0,False,9.33318e-06,1.3623786e-06,True,0.5508922230113636,False,True,student
Lesson01_Pete_Student01_utterance01.wav,-34.35894,28.604328,True,0.71875,False,0.02323924,0.035813816,True,0.146209716796875,True,True,student
Lesson01_Pete_Student01_utterance03.wav,-29.90132,28.277855,True,0.35036496350364965,True,0.03129372,0.030836346,True,0.06804929858576643,True,True,student
Lesson03_Anna_Student01_utterance05.wav,-71.95261,5.986026,True,1.0,False,7.760106e-06,1.0304552e-06,True,0.609312996031746,False,True,student
Lesson03_Anna_Student01_utterance11.wav,-70.690445,7.3751125,True,1.0,False,9.5935875e-06,2.8659858e-06,True,0.5762286518895349,False,True,student
Lesson03_Anna_Student01_utterance10.wav,-71.65976,6.318848,True,1.0,False,8.366279e-06,1.4009623e-06,True,0.5940111736918605,False,True,student
Lesson03_Anna_Student01_utterance04.wav,-71.32691,5.903733,True,1.0,False,7.904828e-06,1.1324656e-06,True,0.6179721174568965,False,True,student
Lesson01_Pete_Student01_utterance02.wav,-31.767548,27.925713,True,0.7159090909090909,False,0.02401722,0.03522788,True,0.1662264737215909,True,True,student
Lesson03_Anna_Student01_utterance00.wav,-70.40267,6.7896466,True,1.0,False,9.830874e-06,1.5908876e-06,True,0.5275224958147321,False,True,student
Lesson03_Anna_Student01_utterance14.wav,-71.4628,6.0502505,True,1.0,False,7.9387355e-06,1.1159344e-06,True,0.6131758256392046,False,True,student
Lesson03_Anna_Student01_utterance15.wav,-71.41849,5.7722173,True,1.0,False,7.987164e-06,1.0144871e-06,True,0.6129910451061321,False,True,student
Lesson03_Anna_Student01_utterance01.wav,-70.43749,6.536759,True,1.0,False,9.595992e-06,1.541003e-06,True,0.5472377232142858,False,True,student
Lesson03_Anna_Student01_utterance17.wav,-70.07971,7.9288154,True,1.0,False,1.025018e-05,4.306447e-06,True,0.5668463186055672,False,True,student
Lesson03_Anna_Student01_utterance03.wav,-70.90966,7.8591714,True,1.0,False,9.745387e-06,3.2111425e-06,True,0.5710182510504201,False,True,student
Lesson03_Anna_Student01_utterance02.wav,-70.28215,6.180843,True,1.0,False,9.366215e-06,1.4430256e-06,True,0.5583141359508547,False,True,student
Lesson03_Anna_Student01_utterance16.wav,-69.939285,7.0443277,True,1.0,False,8.793918e-06,1.4210759e-06,True,0.580880829782197,False,True,student
Lesson01_Pete_Student01_utterance04.wav,-23.662392,29.769833,True,0.2379182156133829,True,0.061928816,0.04122386,True,0.08859491171003718,True,True,student
